date,BA,CAT,DIS,GE,IBM,KO
2004-08-17,36.762662741214,25.527083738006002,18.591690084363,20.431860005396,63.570406235168,15.039681617611999
2004-08-18,37.076873533874,25.534127635285,18.828526900724,20.838717205254,64.39491531175399,15.121105565011
2004-08-19,36.718819374796,25.107971849924002,18.946945308905,20.79421719902,64.213372028836,14.934509018887
2004-08-20,36.872271157258,25.442556970661997,18.980779139814,20.756074336533,64.48568695321299,14.998969643912
2004-08-23,37.011108484246996,25.375639946514,18.752400781179997,20.667074324064,64.03182874591799,15.043074282087
2004-08-24,37.20109640539,25.763054296843,18.870819189360002,20.743360049038,64.077214566647,14.934509018887
2004-08-25,38.362945615458,26.016634598876,19.031529886177,20.845074349001997,64.349529491025,15.043074282087
2004-08-26,38.048734822799,25.960283420646,19.183782125266,20.845074349001997,64.062085959738,15.083786255785999
2004-08-27,37.990277000908,25.956761472007,19.166865209812,20.832360061507,64.251193546111,15.171995532136
2004-08-30,37.902590268073,25.446078919300998,18.946945308905,20.705217186551,63.842721159545,15.046466946561
2004-08-31,38.158343238843,25.604566608072,18.989237597541003,20.845074349001997,64.062085959738,15.168602867660999
2004-09-01,38.282566110359,25.576391018957,19.014612970722002,20.902288642732,63.706563697356,15.144854216336
2004-09-02,39.159433438713,25.763054296843,19.039988343904,21.054860092679,63.971314318278,15.38573339406
2004-09-03,38.801379279635,25.907454191055997,18.921569935723,20.876860067741,63.83515685609,15.43323069671
2004-09-07,39.437108092691005,26.569580535254,19.192240582992998,21.194717255131,64.273886456475,15.487513328310001
2004-09-08,39.495565914582,26.48505376791,19.361409737537,21.39814585506,64.947109463963,14.741127143813
2004-09-09,38.918294923416,26.368829462810996,19.336034364356,21.525288730015998,65.385839064349,14.761483130662999
2004-09-10,39.568638191944,26.449834281515997,19.589788096171,21.538003017511002,65.627896774907,14.574886584538
2004-09-13,39.663632152516,26.7527218645,19.725123419806,21.45536014879,65.423660581624,14.605420564813
2004-09-14,39.40057195401,26.668195097156,19.665914215716,21.499860155025,65.597639561087,14.629307934896
2004-09-15,39.210584032867,26.291346592745,19.462911230264,21.315502986339,65.332888940165,14.045773608592
2004-09-16,39.839005618186995,26.358263616893,19.792791081624,21.315502986339,65.143781353791,13.663575687269
2004-09-17,40.299360965572,26.80907304273,19.809707997078,21.754145904936,64.856337822504,13.752300204718999
2004-09-20,39.999764628385,26.724546275385,19.56441272299,21.747788761188,64.826080608685,13.800074944883999
2004-09-21,39.97053571744001,26.883033964156,19.801249539351,21.906717354883,64.841209215595,13.899036906654999
2004-09-22,39.225198488339,26.541404946139004,19.708206504352,21.56978873625,63.774642428451,13.793249982004001
2004-09-23,38.728307002272,26.238517363154997,19.674372673443,21.372717280069,63.449377379889,13.656750724389
2004-09-24,38.83060819058,26.330088027778,19.843541827987,21.366322092373,63.86541406991,13.646513280067001
2004-09-27,38.370252843195,26.21034177404,19.598246553899,21.180861649188,63.661177876626994,13.523663948213999
2004-09-28,38.231415516205004,27.083785036599004,19.116114463448998,21.302370215413,63.903235587184,13.646513280067001
2004-09-29,37.274168682753,28.351686546765,19.285283617993,21.391902843157002,64.28145075993,13.653338242948001
2004-09-30,37.719909574666,28.334076803568,19.073822174813,21.475040283205,64.856337822504,13.66698816871
2004-10-01,38.348331159986,28.386906033158002,19.522120434354,21.724452603349,65.597639561087,13.755712686159
2004-10-04,38.231415516205004,28.615832694716,19.911209489805,21.82038041879,65.930468913103,13.905861869535999
2004-10-05,37.624915614094,28.305901214453,20.198797052529,21.775614104918,66.05149776838199,13.868324573692
2004-10-06,38.260644427151,28.527783978732,20.587886107979998,21.986655298886,66.596127617137,13.957049091142002
2004-10-07,37.500692742578,28.175589114797003,20.934682874795,21.711662227957,66.12714080293101,13.690875538792
2004-10-08,36.609210958752,27.99949168283,21.019267452066,21.577363286341,65.590075257632,13.649925761508
2004-10-11,36.726126602532,27.967794145076,21.061559740702,21.743638166437,65.529560829993,13.653338242948001
2004-10-12,36.82842779084,28.084018450173996,21.010808994339,21.756428541829,65.053009712332,13.574851169819999
2004-10-13,36.704204919323004,27.855091788617,21.154602775701,21.558177723253003,64.28145075993,13.441764393645
2004-10-14,36.718819374796,27.99949168283,21.019267452066,21.398298030853,64.130164690832,13.359864839076
2004-10-15,36.674976008378,28.559481516487,21.07001819843,21.455854720117,64.183114815016,13.376927246278
2004-10-18,36.236542344202,28.573569311044,21.213811979792,21.673291101781,64.992495284693,13.390577172039
2004-10-19,35.958867690222995,28.481998646420998,21.053101282975,21.379112467765,67.602179976641,13.438351912204
2004-10-20,35.776186996816,28.453823057306,20.926224417067,21.244813526149002,67.186143286621,13.462239282287
2004-10-21,36.214620660993,27.273970263124,21.39989804979,21.340741341589002,66.641513437866,13.472476726607999
2004-10-22,36.178084522311,27.383731794755,20.824722924341,21.072143458356,66.104447892567,13.274552803066001
2004-10-25,35.805415907761,27.737801251630998,20.79934755116,21.040167519876,66.891135451879,13.189240767056999
2004-10-26,36.521524225916,28.116655570488,21.036184367521,21.507016221685,67.322300748809,13.411052060681
2004-10-27,36.609210958752,28.608812115545,21.120768944793,21.711662227957,68.078731094301,13.796662463444
2004-10-28,36.441144720817,28.159143905313,21.247645810701002,21.762823729525,67.70051592155501,13.817137352086
2004-10-29,36.463066404026,28.516754056757,21.332230387972,21.82038041879,67.889623507928,13.875149536573
2004-11-01,36.499602542708004,28.977044350695,21.3406888457,21.775614104918,68.161938432305,13.830787277848
2004-11-02,36.448451948554,29.030154769227,21.535233373425,21.775614104918,68.434253356683,13.871737055132
2004-11-03,37.376469871061,29.830351741765,21.687485612514,21.954679360405997,68.986447508892,13.93998668394
2004-11-04,36.967265117829,30.407484956473,22.262660737963,22.440713625303,69.879035316573,14.114023237399001
2004-11-05,37.376469871061,30.864234555842,22.355703772962,22.504665502263,70.559822627516,14.127673163160999
2004-11-08,38.048734822799,30.807583442742,22.025823921602,22.459899188391,70.764058820799,14.086723385876
2004-11-09,38.51639739792,31.26787373668,22.220368449327,22.651754819271,70.764058820799,14.073073460115
2004-11-10,39.169217692800004,31.420123603137004,22.550248300688,22.587802942311,70.945952085413,14.049186090032
2004-11-11,39.829373047173,31.813140700268,22.491039096597,22.894771951718997,71.840260636431,13.977523979784
2004-11-12,39.557975845931004,31.855629035093997,22.668666708868,23.182555398039998,72.241941595786,13.919511795298
2004-11-15,39.631326440861,31.756489587168,22.609457504778,23.086627582600002,72.69667475732099,13.84784968505
2004-11-16,39.609321262382004,31.823762783975,22.440288350234,23.086627582600002,71.916049496686,13.735237797517
2004-11-17,40.15945072436,32.17783224085,22.465663723416,23.246507275,72.348046000144,13.745475241838
2004-11-18,40.232801319290004,32.376111136701,22.304953026599,23.553476284408998,72.075206103223,13.745475241838
2004-11-19,39.440614894043,31.929983621037003,22.550248300688,23.195345773432003,71.582578511561,13.557788762618001
2004-11-22,39.587316083903,31.901658064487,22.998546560229002,23.080232394903998,72.082784989249,13.605563502783001
2004-11-23,39.851378225652,32.181372935419,23.108506510682002,22.901167139415,72.211626051684,13.550963799737
2004-11-24,39.697341976299,32.595634199963,23.125423426137,22.792448948583,72.348046000144,13.5816761327
2004-11-26,39.623991381368,32.857645598051,22.939337356139003,22.664545194663,71.787208434251,13.602151021343
2004-11-29,39.330589001647,32.276971688775,22.888586609775,22.575012566918996,72.37836154424599,13.636275835746
2004-11-30,39.293913704182,32.415058776957004,22.736334370686002,22.613383693095003,71.423421905024,13.498917227479
2004-12-01,40.122775426895,32.80453517952,23.413010988860997,23.035466081032,72.666359213218,13.656879626986
2004-12-02,40.240136378783,32.478791279195,23.362260242498003,22.984304579464002,72.57541258091099,13.880087365421
2004-12-03,40.533538758505,32.191995019125,23.150798799318,22.913957514807,73.575825536287,13.979672356415
2004-12-06,40.15945072436,32.068070709219,23.108506510682002,22.811634511671,74.02297981179599,13.869785469800998
2004-12-07,39.425944775056,32.156588073438,22.922420440684,22.581407754615,72.83309470578101,13.790804270047
2004-12-08,38.729114123218004,32.089314876631,23.210008003408998,22.837215262455,73.24993343718799,13.869785469800998
2004-12-09,38.714444004232,32.386733220407,23.568397832873,23.035466081032,73.901717635387,14.014012008482
2004-12-10,38.450381862483,32.439843638938,23.576930924051,23.463943656664,73.265091209239,13.917860982693998
2004-12-13,38.633758349809,33.275447557164995,23.662261835827998,23.969163484649002,73.098355716676,14.031181834515
2004-12-14,38.61175317133,33.176308109239,23.602530197584,23.905211607689,73.750139914876,14.182276303609
2004-12-15,38.435711743497,33.594110068353,23.551331650517998,23.911606795384998,73.765297686927,14.240653712123
2004-12-16,38.20098983972,33.562243817234,23.508666194629,23.732541539897,73.856244319234,14.123898895096
2004-12-17,38.949165908009,33.367505615952,23.35507055343,23.50231478284,72.90888356603699,14.062087521375
2004-12-20,39.037186621926,33.406453256208,23.397736009319,23.732541539897,73.17414457693201,14.062087521375
2004-12-21,39.183887811786,34.082725918841,23.448934556385,23.770912666073,73.530352220134,14.079257347409001
2004-12-22,39.543305726945,34.39784773546,23.576930924051,23.700565601416997,73.977506495643,14.278427329396
2004-12-23,39.264573466209995,34.45449884856,23.54279855934,23.655531953423,74.060874241924,14.25438957295
2004-12-27,38.985841205474,34.026074805741,23.679328018182996,23.526864387726,73.894138749361,14.302465085843
2004-12-28,39.059191800405,34.865219418536,23.884122206449,23.604064927143998,74.500449631408,14.371144389977
2004-12-29,38.193654780227,34.865219418536,23.849989841738,23.520431009440998,74.409502999101,14.271559398983
2004-12-30,38.068958768845,34.535934823642,23.790258203494,23.54616452258,74.500449631408,14.302465085843
2004-12-31,37.973602995436,34.525312739935,23.721993474071997,23.481830739731997,74.712658440124,14.299031120637
2005-01-03,37.386798235993,33.661383265159,23.764658929960998,23.539731144295,74.083610900001,14.264691468570001
2005-01-04,36.660627346183,33.28961033544,23.508666194629,23.256662499762,73.287827867315,14.065521486582
2005-01-05,37.269437284105,32.652285313064,23.380669826963,23.115128177495,73.136250146804,14.000276147655
2005-01-06,37.027380320834,33.133819774414,23.414802191674,23.301696147756,72.90888356603699,14.117030964682
2005-01-07,36.902684309453,33.063005883039,23.184408729875003,23.160161825489002,72.590570352963,14.134200790716
2005-01-10,37.394133295486,32.758506150126,23.27827273283,23.102261420925004,72.514781492707,14.213181990469
2005-01-11,37.276772343598,32.305297245326,23.218541094586,22.774159128397002,71.999417242968,14.134200790716
2005-01-12,38.098299006817,32.705395731595004,23.653728744650003,22.954293720373002,72.15857384950499,14.134200790716
2005-01-13,37.13740621323,32.878889765464,23.679328018182996,22.664791697555,71.582578511561,13.989974252035001
2005-01-14,37.342787879035,33.172767414671,24.148648032958,22.851359667816,71.317317500666,14.068955451789
2005-01-18,38.054288649859,32.907215322014,24.524104044778,23.134428312349,71.923628382712,14.165106477576
2005-01-19,37.709540853687,32.544464218281,24.319309856512998,22.799892641537,70.559428898108,14.113596999475998
2005-01-20,37.335452819542,32.03590139638,24.336376038867996,22.754858993543,70.483640037852,14.192578199228999
2005-01-21,36.72664288162,31.733608809935003,24.020651665292,22.600457914706002,70.01374910426699,14.048351660548999
2005-01-24,36.41123532342,31.338850255872,23.849989841738,22.684091832409,69.566594828758,14.065521486582
2005-01-25,36.55793651328,32.185269497917,24.575302591844,22.967160476943,69.869750269781,14.161672512369002
2005-01-26,36.572606632266,32.405765266852995,24.387574585934,22.832059532961,69.687857005167,14.312766981463001
2005-01-27,37.386798235993,30.769828916683,24.148648032958,22.909260072379,69.710593663244,14.340238703117
2005-01-28,36.616616989225,31.104128953456996,24.088916394713998,22.999327368367,70.400272291571,14.247521642535999
2005-01-31,37.115401034751,31.687375826125997,24.430240041823,23.243795743192,70.801953250927,14.247521642535999
2005-02-01,37.438143652444,32.050126929859,24.575302591844,23.340296417465,71.135424236052,14.223483886089001
2005-02-02,38.311015732115,32.366645049784005,24.600901865378,23.32099628261,71.468895221177,14.395182146424
2005-02-03,38.142309363776,32.647599336009,24.575302591844,23.205195473483,70.892899883234,14.333370772702999
2005-02-04,38.567742814372004,32.683163169708,25.010490241908002,23.32099628261,71.628051827714,14.584050232791
2005-02-07,38.509062338427,32.491118467731,25.496876439039003,23.308129526040002,71.643209599766,14.590918163204998
2005-02-08,39.242568287731,32.533795068171,25.462744074327997,23.436797091738,71.476474107203,14.645861606512
2005-02-09,39.880718463625,32.235058865096,25.044622606619,23.218062230052,70.39062094696399,14.683635223785
2005-02-10,39.68912595068,32.740065303627,25.044622606619,23.192328716913,70.436181219421,14.594352128411
2005-02-11,39.895456349236,32.996124906262004,25.036089515441,23.308129526040002,70.84622367154,14.683635223785
2005-02-14,39.82176692118,32.796967437546,25.07875497133,23.366029930604,71.051244897599,14.717974875852
2005-02-15,40.109155690597,32.540907834910996,25.240883703707,23.411063578598,71.628341682062,14.645861606512
2005-02-16,39.733339607514,32.910771705384,25.027556424264002,23.301696147756,71.848549665606,14.869069344946
2005-02-17,39.541747094569004,32.654712102749,25.044622606619,23.179461960342998,71.187925714972,14.766050388745999
2005-02-18,38.893280127680995,32.306186532495,24.797162962465,23.082961286070002,70.823443535311,14.752314527919
2005-02-22,38.429036730932005,31.815405627444,24.259578218269,22.741992236973,70.102072554733,14.693937119405
2005-02-23,38.849066470848,32.171043964437,24.447306224179002,22.690525210694,69.935018222388,14.621823850065
2005-02-24,39.748077493125,33.131267474320005,24.020651665292,23.012194124937,70.345060674506,14.649295571718
2005-02-25,40.521816487707,33.721627113729,23.798791294671997,23.057506462173,70.466554734393,14.772918319159
2005-02-28,40.507078602096,33.803423931238,23.841456750560003,22.785632438756,70.29950040204899,14.697371084612
2005-03-01,40.15336934743,34.628504873063,24.302243674157,22.798578820823998,70.84622367154,14.858767449326
2005-03-02,40.750253714679,34.557377205664004,24.481438588889,23.044560080106002,70.557675279308,14.779786249572
2005-03-03,42.312469589455,34.76009105775,24.379041494757,23.012194124937,70.170412963419,14.827861762465998
2005-03-04,43.019888098788,35.549608165876,24.643567321265998,23.381166013860003,70.140039448447,14.985824161974001
2005-03-07,42.960936556344,35.172631528663004,24.711832050688,23.387639204894,69.555349285242,15.013295883627
2005-03-08,42.850402414259996,35.208195362362,24.344909130046002,23.342326867658,69.957798358617,14.910276927426
2005-03-09,42.555644702038,34.429347404346,23.875589115271,23.135184754578,70.12485269096099,14.838163658086
2005-03-10,42.725130386566,34.945022992987,23.892655297626,23.387639204894,70.170412963419,14.790088145192001
2005-03-11,42.364052189094,35.208195362362,23.54279855934,23.186970282848,69.48700887655501,14.683635223785
2005-03-14,42.526168930816,34.329768669988,23.909721479982,23.445897924197002,69.783150647529,14.635242828979997
2005-03-15,43.093577526843006,34.408009104127004,24.40464076829,23.303487721455003,69.388294952897,14.60067683269
2005-03-16,41.833488307094996,34.23730270237,24.447306224179002,23.135184754578,68.833978304663,14.496978843822
2005-03-17,41.921915620761,34.432903787716,24.208379671202003,22.89567668633,68.23410138397199,14.517718441596001
2005-03-18,42.120877076511,34.283535686179,23.969453118226,23.225809429050003,67.793685416882,14.331062061631998
2005-03-21,41.885070906734,34.20529525204,24.046250938826,23.309960912489,67.968333127969,14.379454456438
2005-03-22,42.165090733344,33.68250689666,23.704927291717,22.979828169768,67.960739749226,14.310322463857998
2005-03-23,41.892439849538995,33.301973876077,23.704927291717,22.979828169768,68.735264381005,14.234277272022
2005-03-24,41.855595135510995,33.280635575857,23.679328018182996,23.128711563544,68.871945198378,14.241190471279
2005-03-28,42.813557700233005,33.508244111532996,24.037717847648,23.284068148354002,69.130120075637,14.213537674247998
2005-03-29,42.187197561760996,31.936322662022,23.807324385849,22.99924774287,68.796011410948,14.306865864229998
2005-03-30,43.322014753815004,32.533795068171,24.191313488846998,23.43295154213,68.856758440892,14.500435443451
2005-03-31,43.078839641232,32.519569534691,24.5155709536,23.342326867658,69.388294952897,14.403650653839998
2005-04-01,43.314645811009996,32.060796079969,24.387574585934,22.960408596666998,68.67451735106201,14.303409264601
2005-04-04,42.983043384759995,32.082134380189,24.259578218269,22.811525202891,68.583396806146,14.334518661261
2005-04-05,42.983043384759995,32.135480130738,24.353442221223997,22.979828169768,68.013893400427,14.469326046789998
2005-04-06,43.056732812816,32.501787617841,24.242512035913,22.979828169768,67.58107081208,14.417477052356
2005-04-07,43.48413149553701,32.569358901870004,24.489971680067,23.161077518713004,67.155841602476,14.559197637142999
2005-04-08,43.18200484051,32.252840781946,24.233978944734996,23.135184754578,66.517997788069,14.552284437885001
2005-04-11,43.771520264954006,32.067908846708995,24.003585482937,23.186970282848,65.454924764059,14.472782646419
2005-04-12,43.071470698427,32.501787617841,24.012118574115,23.361746440759,65.11322272062701,14.631786229351
2005-04-13,43.233587440149,31.509556657629,23.636662562294998,23.070452844241,64.217204028962,14.552284437885001
2005-04-14,42.857771357066,30.37151397925,23.576930924051,22.979828169768,63.511019805869,14.541914638998001
2005-04-15,42.002973991622,29.681575605482003,23.35507055343,23.141657945612,58.241214958275,14.27229986794
2005-04-18,41.944022449178,29.724252205922,22.988147632788,23.303487721455003,58.203248064561,14.161688679814
2005-04-19,42.806188757427,30.211476727603003,23.167342547520004,23.303487721455003,57.314822751638005,14.655982426754
2005-04-20,42.17245967615,31.310399188913003,22.715088715101,22.992774551836,54.679920327840996,14.476239246048
2005-04-21,43.498869381149,32.03590139638,23.54279855934,23.374692822826,56.191002697684,14.562654236772001
2005-04-22,42.651440958511,32.085918416515,23.295338915186,23.368219631793,56.350463651286,14.562654236772001
2005-04-25,43.904161235454,32.5575074635,23.210008003408998,23.549468980737,56.654198801003,14.752767216364
2005-04-26,43.476762552732,31.746517208456996,22.8686843563,23.420005160061997,57.276855857923,14.849552005975001
2005-04-27,43.963112777898,31.457133020533,22.902816721011,23.562415362804998,58.506983214278,14.801159611170002
2005-04-28,43.270432154177,30.974826040662,22.100706150305,23.089872417342,57.641338037584,14.756223815993
2005-04-29,43.85994757862,31.457133020533,22.527360709190997,23.43295154213,57.998226838502,15.015468788165
2005-05-02,43.756782379343,31.582175570871,22.467629070946998,23.465317497298997,58.096940762159996,15.060404583341
2005-05-03,44.117860576815005,31.289218738652,22.399364341525,23.368219631793,58.066567247188,15.126079976291
2005-05-04,44.419987231842,31.946585288996,22.860151265122,23.43295154213,58.529763350507004,15.184842169983002
2005-05-05,44.022064320342,32.100208993696,22.7918865357,23.206389855949002,57.330009509124004,15.260887361820002
2005-05-06,44.957920056647,32.210960966852,22.945482176899,23.206389855949002,57.299635994152005,15.274713760336
2005-05-09,44.626317630397,32.253832698396,23.090544726919997,23.452371115231,57.086456375783996,15.406064546236
2005-05-10,44.980026885064,32.028756107789,22.996680723965998,23.193443473882,55.807378665577005,15.288540158852
2005-05-11,44.692638115647,32.475336644707,22.757754170989,23.426478351096,55.79215154998,15.302366557368
2005-05-12,44.759233106217,31.753662497047,22.826018900411,23.219336238017,55.289656735255,15.267800561078
2005-05-13,44.026688209951,31.796534228591,23.039346179854,23.109291990443,55.700788856393004,15.247060963304
2005-05-16,44.700037559044,32.289559141349,23.099077818098003,23.458844306265,56.599188676658,15.298909957739001
2005-05-17,45.070009728875,32.854036940014,23.27827273283,23.601254509007,56.561120887663,15.347302352544
2005-05-18,45.647166313813,33.411369450088,23.46600073874,23.886074914492003,58.13712735202599,15.527045533249
2005-05-19,45.395585238326994,33.404224161498,23.841456750560003,23.899021296559,58.746211975934,15.641113321005001
2005-05-20,45.802554625142,33.450668537336995,23.747592747605,23.950806824829,58.17519514101999,15.571981328426
2005-05-23,45.610169096829004,33.597146953447,23.508666194629,24.067324263436,58.251330719007996,15.544328531394
2005-05-24,46.061535144024,33.522121423244,23.602530197584,23.996119162065,57.718381673089,15.561611529539
2005-05-25,45.469579672292994,33.036241799077004,23.593997106406,23.860182150356998,57.863039271267006,15.520132333991
2005-05-26,46.609093955375,33.736480080965,23.721993474071997,23.911967678627,58.730984860336,15.516675734363
2005-05-27,46.631292285564,33.693608349421,23.790258203494,23.873128532424,58.700530629141,15.530502132878
2005-05-31,47.282443304468,33.622155463514,23.414802191674,23.614200891075,57.520429170319005,15.426804144010001
2005-06-01,47.208448870502004,34.108035087680996,23.534265468161998,23.905494487593003,58.50257812636999,15.412977745494
2005-06-02,47.637616587505995,34.004428403116,23.414802191674,23.886074914492003,58.890869574111996,15.478653138443999
2005-06-03,47.844801002612,33.572138443379,23.312405097541,23.756611093817,57.703154557491,15.288540158852
2005-06-06,48.50335146491201,33.636446040695,23.107610909275998,23.698352374513,57.101683491382,15.198668568499
2005-06-07,48.303566493203,33.772206523919,23.286805824008002,23.847235768289,57.132137722577,15.247060963304
2005-06-08,47.704211578076,34.504598604464995,23.389202918141,23.821343004154,56.949412335405,15.174472371096
2005-06-09,48.17777595545999,34.81541865816,23.508666194629,23.81486981312,57.04838858679,15.088057380373002
2005-06-10,47.837401559215,34.661794953459996,23.483066921096,23.711298756581,56.926571662008,15.191755369241
2005-06-13,47.822602672422,34.861863033999,23.687861109361,23.659513228311,57.139751280376,15.164102572209
2005-06-14,46.564697294995,35.215554819239,23.585464015228,23.568888553838,57.017934355594996,15.212805815158
2005-06-15,47.659814917695996,35.219127463534,23.073478544565,23.510629834535,58.091446005233,15.181496587548
2005-06-16,47.127054993139,35.12266606756,22.851618173944,23.374692822826,58.662462840146,15.230199830495998
2005-06-17,47.815203229025,35.797895839381,22.783353444522,23.627147273142,58.159968025422,15.324127513325
2005-06-20,47.112256106344994,36.012254497101004,22.689489441567,23.4847370704,58.281784950204,15.275424270377
2005-06-21,46.453705644045,36.51242469845,22.808952718056002,23.400585586961004,58.17519514101999,15.195411799819
2005-06-22,46.712686162927,35.930083678308,22.774820353345,23.122238372511,58.799506880525996,15.108441723125999
2005-06-23,45.772956851555,35.179828376285,22.41643052388,22.578490325677,57.413839361135,14.983204812688001
2005-06-24,44.833227540183,34.604632644734004,22.220169426793,22.656661671293,56.347941269296,14.680548945796001
2005-06-27,45.698962417588994,34.626068510507004,21.870312688505997,22.545918931670002,56.248965017911,14.725773385676
2005-06-28,46.209524011956,34.940461208497,22.066573785594002,22.897689986946002,57.33009022534701,14.913628751333
2005-06-29,45.632367427019,34.526034470237,21.699650864951,22.799975804924003,56.896117430813,14.854489099182
2005-06-30,48.83632641776,34.050872778956,21.486323585508,22.571976046875,56.492598867474,14.524002807748001
2005-07-01,47.859599889405004,34.272376725267,21.409525764909,22.630604556088,56.85043608402,14.684027748864
2005-07-05,48.407158700756,34.358120188356,21.36686030902,22.617575998484998,56.941798777606,14.750125007149999
2005-07-06,47.571021596936,34.04730013466,21.153533029577,22.357004846429,57.718381673089,14.593578869103
2005-07-07,48.229572059237,34.779692215207,20.863407929535,22.265804943208998,58.913710247508,14.527481610816
2005-07-08,48.148178181874,35.261999195078,21.332727944309,22.793461526123,60.375513344888,14.864925508385
2005-07-11,48.074183747907,35.715725020588,21.486323585508,22.871632871739997,60.116652379727,14.878840720656
2005-07-12,47.578421040333005,35.354887946757,21.682584682596,22.865118592939,60.938916622003,14.896234735995
2005-07-13,47.785605455439,35.669280644748,21.938577417928,22.917232823350002,62.012428271641,14.93450156974
2005-07-14,47.785605455439,36.440971812543005,22.467629070946998,23.210375369413,62.750943378128994,15.021471646433001
2005-07-15,47.911395993181,36.20517728905,22.510294526834997,23.145232581399004,62.72048914693401,14.986683615755998
2005-07-18,47.903996549785006,36.312356617911,22.22870251797,22.930261380953002,62.286516352399,14.93450156974
2005-07-19,48.014988200733995,38.15584107431,21.981242873815997,23.014947005371,63.725478776382,15.073653692449
2005-07-20,48.895521964933,38.191567517262996,22.04097451206,22.995404168967,64.410698978279,15.073653692449
2005-07-21,48.621742559258,37.545469570543,21.810581050261998,22.799975804924003,64.258427822302,15.289339482648002
2005-07-22,48.984315285693,37.624437097364,22.04097451206,22.845575756534,64.288882053497,15.317169907189
2005-07-25,48.873323634743,37.222420597182,21.878845779684,22.650147392492,64.10615666632499,15.184975390616
2005-07-26,49.095306936642,37.200883998958,22.083639967949,22.604547440882,64.04524820393401,15.198890602887001
2005-07-27,49.354287455523995,37.897234008202,22.04097451206,22.669690228896,63.854909258963005,15.310212301054001
2005-07-28,48.83632641776,39.088925776597,22.143371606193,22.721804459308,63.801614354371004,15.442406817627
2005-07-29,48.843725861157,38.701267008565004,21.878845779684,22.474261864854,63.54275338921,15.223242224361
2005-08-01,48.651340332845,38.780234535386,21.853246506151,22.311404894819002,63.519912715813,15.261509058106
2005-08-02,49.080508049849,39.096104642672,21.810581050261998,22.311404894819002,63.428550022227,15.404139983882
2005-08-03,49.317290238541005,39.045852580149,21.989775964994003,22.285347779612998,63.999566857141,15.539813303524001
2005-08-04,49.036111389469006,38.780234535386,21.861779597328,22.155062203585,63.28389242404899,15.431970408424
2005-08-05,48.976915842296,38.485901026325,21.74231632084,22.024776627557,63.466617811221,15.327606316393002
2005-08-08,48.828926974364,38.536153088847996,21.682584682596,21.99220523355,63.618888967198,15.191932996751001
2005-08-09,49.672463521579,39.009958249776,22.305500338570003,22.239747828003,63.725734510089,15.341521528663002
2005-08-10,48.991714729090006,39.483763410704,21.733783229662,22.070376579167,62.59622448524,15.271945467309001
2005-08-11,49.994425688524,39.842706714438,22.083639967949,22.480776143656,63.084661252742,15.345000331731
2005-08-12,49.422509067217,39.340186089211,21.981242873815997,22.311404894819002,62.725965501608,15.160623769142001
2005-08-15,50.105838017349996,39.670413928646,22.331099612103,22.285347779612998,62.962552060867004,15.146708556871
2005-08-16,49.22196687533,38.543331954921996,22.407897432703,22.070376579167,62.0467331218,15.063217283245
2005-08-17,49.77902851946,38.378218035205,22.433496706236,22.213690712797998,62.0467331218,15.066696086313
2005-08-18,49.48935646451199,38.15567318689,22.254301791504002,22.142033645982,61.932255754416,15.143229753803
2005-08-19,49.875585871109,39.35454382136,22.160437788549,22.115976530777,63.160979497665004,15.442406817627
2005-08-22,50.350945140767,39.347364955286004,21.955643600282997,22.129005088379998,63.038870305789004,15.400661180815
2005-08-23,50.083555551584,39.261218562390006,22.015375238527003,22.129005088379998,62.603856309731995,15.372830756273
2005-08-24,49.860730893932,38.198746383338,21.674051591418,21.848891099919,62.061996770784,15.247593845834999
2005-08-25,49.92015080264,38.335144838757,21.503389767863997,21.822833984713,61.894096631955,15.240636239698999
2005-08-26,49.251676829684,38.399754633429,21.614319953174,21.744662639096997,61.344605268515,15.157144966074
2005-08-29,50.19496788041,38.550510820997,21.63138613553,21.887976772726997,62.077260419769004,15.306733497986
2005-08-30,49.571058838985,38.607941749594005,21.580187588463,21.653462735877,61.46671446039001,15.094526510855
2005-08-31,49.77902851946,39.835527848363,21.494856676686002,21.894491051529002,61.527769056328,15.306733497986
2005-09-01,49.013997194855,40.876463429191,21.0682021178,21.588319947863003,60.703532011168,15.264987861173001
2005-09-02,47.788461577769006,41.816894884973,21.127933756043998,21.712091245089002,60.642477415230005,15.271945467309001
2005-09-06,48.300958290368,42.003545402915,21.477790494331003,22.109462251975003,61.833042036017,15.487631257508
2005-09-07,47.907301395183,42.405561903097,21.520455950219002,22.155062203585,61.802514738048,15.532855697388001
2005-09-08,47.974148792479,41.874325813571,21.290062488421,22.050833742763,61.66514189718799,15.404139983882
2005-09-09,48.575775368139,42.254805715528,21.36686030902,22.135519367181,62.153578664691,15.324127513325
2005-09-12,48.382660664841005,42.563496956739,21.435125038442,22.428661913244,62.18410596266,15.393703574679
2005-09-13,48.575775368139,42.642464483561,21.170599211933,22.330947731223002,61.626982774727004,15.285860679579999
2005-09-14,47.669621760354005,41.852789215347,20.573282829491998,22.181119318790998,61.420923513437,15.236845093342
2005-09-15,48.33809573330999,41.450772715165,20.479418826537,22.396090519237,61.062227762302,15.275357339672
2005-09-16,48.130126052834996,41.436414983016,20.573282829491998,22.454719028449997,61.306446146054,15.19483173371
2005-09-19,47.610201851647,40.898000027415,20.39408791476,22.181119318790998,60.619581941753,15.180827280499
